Date,Open,High,Low,Close,Volume
1964-06-30,49.34,51.87,49.15,51.62
1964-09-30,51.63,54.21,51.29,53.82
1964-12-31,53.83,55.87,53.36,54.83
1965-03-31,54.84,57.87,54.21,56.95
1965-06-30,56.97,60.58,54.55,56.85
1965-09-30,56.88,63,56.5,62.23
1965-12-31,62.25,65.89,61.8,65.45
1966-03-31,65.46,67.45,62.03,64
1966-06-30,64.02,66.91,60.06,61.58
1966-09-30,61.59,64.17,54.18,56.39
1966-12-31,56.4,62.44,53.3,59.95
1967-03-31,59.97,69.92,59.32,68.86
1967-06-30,68.89,73.45,67.22,70.88
1967-09-30,70.9,78.63,70.5,77.47
1967-12-31,77.5,79.54,73.15,79.19
1968-03-31,79.22,80.54,72,75.79
1968-06-30,76.59,88.09,76.59,85.6
1968-09-30,85.63,90.85,82.96,90.08
1968-12-31,90.12,97.36,89.35,93.09
1969-03-31,93.13,94.79,86.88,93.15
1969-06-30,93.19,99.18,89.44,91.97
1969-09-30,92.01,94.59,83.55,89.96
1969-12-31,90,97.04,87.67,91.39
1970-03-31,91.4,93.58,84.02,89.65
1970-06-30,89.66,90.74,68.97,73.33
1970-09-30,73.34,86.4,71.32,85.7
1970-12-31,85.71,95.29,83.86,94.44
1971-03-31,94.44,106,92.9,106
1971-06-30,106.3,112.5,105.5,107.8
1971-09-30,108.5,111.2,103,109
1971-12-31,109.6,114.1,100.3,114.1
1972-03-31,113.6,128.9,113.6,128.1
1972-06-30,128.1,134.1,115.2,130.1
1972-09-30,130.6,131.9,126.8,129.6
1972-12-31,129.3,135.1,125.9,133.7
1973-03-31,134.6,136.8,115.5,117.5
1973-06-30,115.8,115.8,99.4,101
1973-09-30,100.1,111.3,99.4,111.2
1973-12-31,111,114.1,88.7,92.2
1974-03-31,92.5,96.5,90.1,92.3
1974-06-30,91.9,92.1,76,76
1974-09-30,75.4,75.4,55.7,55.7
1974-12-31,55.5,66.7,54.9,59.8
1975-03-31,60.7,76.3,60.7,75.7
1975-06-30,75.4,87,74.3,87
1975-09-30,86.3,88,73.8,74.3
1975-12-31,73.8,79.3,71.2,77.6
1976-03-31,78.1,92.1,78.1,90.6
1976-06-30,90.4,91.6,86.9,90.3
1976-09-30,90.3,92.5,89.1,91.3
1976-12-31,90.4,97.9,87.8,97.9
1977-03-31,97.7,97.7,94.1,94.1
1977-06-30,94.5,99.7,93.7,99.7
1977-09-30,99.9,103.1,99.5,100.8
1977-12-31,101.2,105.1,96.5,105.1
1978-03-31,104,106.2,99.1,106.2
1978-06-30,105.9,124.5,105.9,120.3
1978-09-30,120.1,139.3,118.8,132.9
1978-12-31,133.3,135.6,110.9,118
1979-03-31,117.8,131.8,117.8,131.8
1979-06-30,131.4,138.1,129,138.1
1979-09-30,137,150.6,137,150
1979-12-31,149.6,152.3,132.6,151.1
1980-03-31,148.2,165.3,124.1,131
1980-06-30,133.1,159.2,133.1,157.8
1980-09-30,158.2,195.9,158.2,187.8
1980-12-31,189.6,208.1,188.8,202.3
1981-03-31,203.6,210.2,192.3,210.2
1981-06-30,211.3,223.5,211.3,215.8
1981-09-30,214.6,214.6,175,180
1981-12-31,181.1,201.4,181.1,195.8
1982-03-31,195.5,195.5,167.9,175.6
1982-06-30,177.3,188.2,168,171.3
1982-09-30,170.6,189,159.7,187.6
1982-12-31,188.7,240.7,188,232.4
1983-03-31,230.6,270.9,230.6,270.8
1983-06-30,268.7,328.9,266.5,318.7
1983-09-30,318.7,320.8,289.4,296.6
1983-12-31,294.6,297.4,269.6,278.6
1984-03-31,277.6,287.9,247.1,250.8
1984-06-30,249.8,253,231.9,239.4
1984-09-30,237.9,255.6,225.3,249.9
1984-12-31,247.9,252.3,237.7,247.1,851682500
1985-03-31,247.1,289.3,245.8,279.2,1284055000
1985-06-30,279.5,296.2,276.2,296.2,1190575000
1985-09-30,295.9,307.9,279.5,280.3,1185107500
1985-12-31,280.6,325.6,276.6,324.9,1477810000
1986-03-31,325,374.7,322.1,374.7,1838062500
1986-06-30,375.8,405.5,368,405.5,1949080000
1986-09-30,407,411.3,342.3,350.7,1678940000
1986-12-31,352.5,364.7,347,348.8,1709137500
1987-03-31,351.3,440,348.8,430.1,2379830000
1987-06-30,426.3,439.2,404.5,424.7,2271400000
1987-09-30,424.5,456.3,423.7,444.3,2402100000
1987-12-31,446.2,453.7,288.5,330.5,2378815000
1988-03-31,335.1,382.6,329,374.6,2028247500
1988-06-30,373.7,394.8,362.4,394.7,2016405000
1988-09-30,394.2,397.5,372.2,387.7,1886182500
1988-12-31,384.7,388.9,364,381.4,1817280000
1989-03-31,378.9,410.1,376.9,406.7,2028182500
1989-06-30,407,454.6,406.5,435.3,2187862500
1989-09-30,434.5,474.6,434.4,472.9,2044880000
1989-12-31,472.8,487.5,431.8,454.8,2117597500
1990-03-31,452.9,461.6,410,435.5,2083550000
1990-06-30,431.6,469.4,417,462.3,2300677500
1990-09-30,461.6,470.3,334.6,344.5,2046395000
1990-12-31,349,378,323,373.8,1891702500
1991-03-31,373,483.32,353,482.3,2455632500
1991-06-30,480.18,512.68,470.92,475.92,2581795000
1991-09-30,478.06,529.21,471.24,526.88,2397040000
1991-12-31,527.14,586.35,513.21,586.34,2850860000
1992-03-31,580.04,646.09,576.13,603.77,3468332492
1992-06-30,598.62,603.17,545.95,563.6,2662830000
1992-09-30,563.73,594.21,550.36,583.27,2593942500
1992-12-31,581.08,676.95,551.72,676.95,3394507504
1993-03-31,675.31,711.28,647.79,690.13,3820054980
1993-06-30,690.82,707.05,644.71,703.95,3841192520
1993-09-30,702.01,766.57,694.53,762.78,4170009980
1993-12-31,761.62,791.2,737.67,776.8,4793200004
1994-03-31,774.11,804.43,731.85,743.46,4999820032
1994-06-30,723.06,755.35,690.95,705.96,4345674992
1994-09-30,706.29,779.58,699.41,764.29,4499100020
1994-12-31,764.47,778.81,710.94,751.96,4745860016
1995-03-31,751.31,829.92,740.47,817.21,5059172528
1995-06-30,816.06,941.17,810.89,933.45,5959897488
1995-09-30,933.99,1070.23,931.99,1043.54,6978152476
1995-12-31,1041.39,1074.85,959.36,1052.13,7294325024
1996-03-31,1052.83,1121.89,977.79,1101.4,8166372492
1996-06-30,1105.77,1254.12,1092.44,1185.02,9495357544
1996-09-30,1185.64,1237.26,1008.44,1226.92,8037839968
1996-12-31,1223.73,1328.95,1202.36,1291.03,8842582500
1997-03-31,1292.65,1400.53,1220.4,1221.7,9486602544
1997-06-30,1211.28,1467.29,1194.16,1442.07,9484729968
1997-09-30,1442.65,1702.49,1432.42,1685.69,10608040016
1997-12-31,1690.79,1748.78,1465.84,1570.35,11366310028
1998-03-31,1574.1,1840.83,1465.61,1835.68,11318904968
1998-06-30,1838.15,1931.83,1715.04,1894.74,11892389952
1998-09-30,1904.24,2028.18,1475.49,1693.84,12306910064
1998-12-31,1663.3,2200.63,1343.87,2192.69,14042799984
1999-03-31,2207.54,2533.44,2192.68,2461.4,14790407472
1999-06-30,2493.07,2696.87,2329.87,2686.12,15388444976
1999-09-30,2692.96,2897.53,2442.22,2746.16,15623965040
1999-12-31,2729.04,4090.61,2632.01,4069.31,20668807536
2000-03-31,4186.19,5132.52,3711.09,4572.83,28066562528
2000-06-30,4494.89,4572.84,3042.66,3966.11,24833082592
2000-09-30,3950.59,4289.06,3521.14,3672.82,24716590112
2000-12-31,3714.48,3714.48,2288.16,2470.52,31664527584
2001-03-31,2474.16,2892.36,1794.21,1840.26,32670355456
2001-06-30,1835.22,2328.05,1619.58,2160.54,29993816128
2001-09-30,2156.76,2181.05,1387.06,1498.8,23774992672
2001-12-31,1491.45,2065.69,1458.41,1950.4,29335425680
2002-03-31,1965.18,2098.88,1696.55,1858.25,27344061312
2002-06-30,1834.59,1865.37,1375.53,1463.21,28770970720
2002-09-30,1457.04,1459.84,1160.07,1172.06,27129568752
2002-12-31,1180.26,1521.44,1108.49,1335.51,25850534016
2003-03-31,1346.93,1467.35,1253.22,1341.17,21893113280
2003-06-30,1347.54,1686.1,1338.23,1622.8,27659967520
2003-09-30,1617.3,1913.74,1598.92,1786.94,27317437024
2003-12-31,1797.07,2015.23,1796.09,2003.37,27902910952
2004-03-31,2011.08,2153.83,1896.91,1994.22,31253470592
2004-06-30,1996.45,2079.12,1865.4,2047.79,26654034432
2004-09-30,2045.53,2045.53,1750.82,1896.84,24718675952
2004-12-31,1909.59,2185.56,1899.33,2175.44,29880763472
2005-03-31,2184.75,2191.6,1968.58,1999.23,30283654240
2005-06-30,2009.09,2106.57,1889.83,2056.96,28007681760
2005-09-30,2060.97,2219.91,2050.3,2151.69,26100693856
2005-12-31,2152.7,2278.16,2025.58,2205.32,27512787920
2006-03-31,2216.53,2353.13,2189.9,2339.79,32617680224
2006-06-30,2352.24,2375.54,2065.11,2172.09,33312794560
2006-09-30,2177.9,2273.3,2012.78,2258.42,28816316384
2006-12-31,2257,2470.95,2224.21,2415.29,30283373824
2007-03-31,2429.72,2531.41,2331.57,2421.63,32727169600
2007-06-30,2425.36,2634.6,2409.04,2603.23,33272700960
2007-09-30,2617.38,2724.74,2386.68,2701.5,34180715680
2007-12-31,2704.25,2861.51,2539.81,2652.28,34822512896
2008-03-31,2653.9,2661.5,2155.41,2279.1,37207377248
2008-06-30,2306.51,2551.47,2266.29,2292.98,33355115168
2008-09-30,2274.24,2473.2,1983.73,2082.33,36101277856
2008-12-31,2075.1,2083.2,1295.48,1577.03,36921304104
2009-03-31,1578.87,1665.63,1265.52,1528.59,33963238784
2009-06-30,1504.87,1879.92,1498.54,1835.04,38693369376
2009-09-30,1846.12,2167.7,1727.05,2122.42,35822160640
2009-12-31,2111.77,2295.8,2024.27,2269.15,32706244944
2010-03-31,2294.41,2432.25,2100.17,2397.96,35602333056
2010-06-30,2411.68,2535.28,2105.26,2109.24,39325279072
2010-09-30,2110.75,2400.06,2061.14,2368.62,32228926624
2010-12-31,2386.82,2675.26,2332.46,2652.87,30226363632
2011-03-31,2676.65,2840.51,2603.5,2781.07,31935928169
2011-06-30,2796.67,2887.75,2599.88,2773.52,31396052979
2011-09-30,2775.08,2878.94,2331.65,2415.4,34873102851
2011-12-31,2401.33,2753.37,2298.89,2605.15,29152668122
2012-03-31,2657.39,3134.17,2627.23,3091.57,27826926194
2012-06-30,3085.94,3128.25,2726.68,2935.05,28348567342
2012-09-30,2938.41,3196.93,2837.72,3116.23,26156415165
2012-12-31,3130.31,3171.46,2810.8,3019.51,25603502894
2013-03-31,3091.33,3270.3,3076.6,3267.52,26416460972
2013-06-30,3268.63,3532.04,3154.96,3403.25,27840814816
2013-09-30,3430.48,3798.76,3415.23,3771.48,24492788752
2013-12-31,3774.18,4177.73,3650.03,4176.59,28113623355
2014-03-31,4160.03,4371.71,3968.19,4198.99,32617324096
2014-06-30,4219.87,4417.46,3946.03,4408.18,31501073806
2014-09-30,4424.71,4610.57,4321.89,4493.39,28195207232
2014-12-31,4486.65,4814.95,4116.6,4736.05,32417961504
2015-03-31,4760.24,5042.03,4563.11,4900.88,29418690759
2015-06-30,4894.36,5164.32,4845.02,4986.87,28286774208
2015-09-30,5029.05,5231.84,4293.79,4620.16,30688708096
2015-12-31,4624.46,5176.63,4552.38,5007.41,28303453106
2016-03-31,4897.65,4926.64,4209.81,4869.85,31325447104
2016-06-30,4842.55,4980.14,4574.25,4842.67,29028600094
2016-09-30,4837.18,5342.86,4786.01,5312,26447348832
2016-12-31,5300.29,5512.29,5034.41,5383.12,27217819504
2017-03-31,5425.62,5928.06,5397.99,5911.74,27960052864
2017-06-30,5917.32,6341.7,5805.15,6140.42,31073833472
2017-09-30,6173.29,6497.98,6081.96,6495.96,27564155104
2017-12-31,6506.08,7003.89,6484.14,6903.39,29858922880
2018-03-31,6937.66,7637.27,6630.67,7063.45,33583615200
2018-06-30,7016.17,7806.6,6805.96,7510.3,33748043584
2018-09-30,7451.9,8133.3,7443.1,8046.35,31436644480
2018-12-31,8091.5,8107.38,6190.16,6635.28,40727884703
2019-03-31,6506.91,7850.11,6457.13,7729.32,37077167074
2019-06-30,7800.23,8176.08,7627.23,7702.38,18159301945
