Date,Open,High,Low,Close,Volume
1809-03-31,0.91,1,0.91,1
1809-06-30,1,1.13,1,1.07
1809-09-30,1.08,1.15,1.01,1.15
1809-12-31,1.16,1.19,1.16,1.19
1810-03-31,1.19,1.2,1.17,1.17
1810-06-30,1.17,1.17,1.15,1.15
1810-09-30,1.14,1.15,1.06,1.06
1810-12-31,1.01,1.06,1.01,1.02
1811-03-31,1.02,1.02,1,1.02
1811-06-30,1.02,1.06,1.01,1.06
1811-09-30,1.06,1.08,1.03,1.03
1811-12-31,1.03,1.06,0.93,0.93
1812-03-31,0.98,0.98,0.9,0.9
1812-06-30,0.9,0.9,0.84,0.84
1812-09-30,0.84,0.86,0.8,0.81
1812-12-31,0.8,0.8,0.8,0.8
1813-03-31,0.8,0.84,0.78,0.81
1813-06-30,0.81,0.81,0.81,0.81
1813-09-30,0.82,0.83,0.82,0.83
1813-12-31,0.85,0.89,0.8,0.89
1814-03-31,0.9,1.08,0.9,1.08
1814-06-30,1.1,1.46,1,1.22
1814-09-30,1.23,1.43,1.23,1.43
1814-12-31,1.44,1.48,1.44,1.48
1815-03-31,1.53,1.53,1.44,1.5
1815-06-30,1.5,1.52,1.5,1.52
1815-09-30,1.53,1.56,1.53,1.56
1815-12-31,1.56,1.57,1.56,1.56
1816-03-31,1.56,1.56,1.54,1.54
1816-06-30,1.54,1.54,1.52,1.52
1816-09-30,1.52,1.52,1.49,1.49
1816-12-31,1.49,1.54,1.49,1.5
1817-03-31,1.5,1.52,1.47,1.52
1817-06-30,1.52,1.54,1.52,1.54
1817-09-30,1.55,1.62,1.54,1.62
1817-12-31,1.62,1.7,1.62,1.7
1818-03-31,1.71,1.82,1.71,1.81
1818-06-30,1.82,1.84,1.79,1.84
1818-09-30,1.85,1.89,1.85,1.89
1818-12-31,1.88,1.89,1.86,1.89
1819-03-31,1.89,1.89,1.88,1.88
1819-06-30,1.88,1.91,1.87,1.87
1819-09-30,1.87,1.87,1.82,1.82
1819-12-31,1.8,1.8,1.75,1.75
1820-03-31,1.75,1.75,1.68,1.74
1820-06-30,1.74,1.8,1.74,1.8
1820-09-30,1.8,1.88,1.8,1.87
1820-12-31,1.87,1.93,1.84,1.93
1821-03-31,1.94,2.04,1.94,1.99
1821-06-30,1.99,2.07,1.96,2.07
1821-09-30,2.08,2.09,2.08,2.08
1821-12-31,2.08,2.1,2.08,2.09
1822-03-31,2.09,2.09,2.06,2.06
1822-06-30,2.05,2.05,2.02,2.03
1822-09-30,2.03,2.03,1.98,2
1822-12-31,2,2,1.99,2
1823-03-31,2.01,2.05,2.01,2.01
1823-06-30,2.01,2.03,1.98,2.03
1823-09-30,2.03,2.08,2.03,2.08
1823-12-31,2.09,2.12,2.09,2.12
1824-03-31,2.12,2.19,2.12,2.19
1824-06-30,2.19,2.24,2.19,2.24
1824-09-30,2.24,2.34,2.23,2.34
1824-12-31,2.34,2.49,2.34,2.37
1825-03-31,2.37,2.37,2.24,2.25
1825-06-30,2.24,2.24,2.2,2.2
1825-09-30,2.2,2.23,2.17,2.17
1825-12-31,2.16,2.16,2.08,2.08
1826-03-31,2.08,2.09,2.01,2.01
1826-06-30,2.01,2.03,1.99,2.03
1826-09-30,2.03,2.03,2.01,2.01
1826-12-31,2.01,2.02,1.99,1.99
1827-03-31,1.98,1.99,1.97,1.99
1827-06-30,2,2.08,2,2.03
1827-09-30,2.04,2.1,2.04,2.1
1827-12-31,2.11,2.11,2.05,2.05
1828-03-31,2.04,2.13,1.95,1.95
1828-06-30,1.88,1.95,1.88,1.92
1828-09-30,1.92,1.94,1.92,1.93
1828-12-31,1.93,1.93,1.9,1.9
1829-03-31,1.9,1.9,1.89,1.89
1829-06-30,1.89,1.94,1.88,1.88
1829-09-30,1.94,1.99,1.94,1.99
1829-12-31,2,2.12,2,2.1
1830-03-31,2.1,2.2,2.05,2.2
1830-06-30,2.21,2.37,2.21,2.37
1830-09-30,2.37,2.5,2.37,2.45
1830-12-31,2.45,2.45,2.41,2.41
1831-03-31,2.4,2.49,2.34,2.34
1831-06-30,2.33,2.33,2.22,2.22
1831-09-30,2.21,2.21,2.15,2.15
1831-12-31,2.19,2.19,2.06,2.09
1832-03-31,2.09,2.12,2.09,2.12
1832-06-30,2.12,2.19,2.12,2.19
1832-09-30,2.2,2.38,2.15,2.38
1832-12-31,2.41,2.62,2.41,2.62
1833-03-31,2.96,2.96,2.62,2.9
1833-06-30,2.92,3.1,2.92,3.1
1833-09-30,3.1,3.12,2.97,2.97
1833-12-31,2.95,2.95,2.7,2.7
1834-03-31,2.66,2.75,2.53,2.54
1834-06-30,2.54,2.57,2.36,2.57
1834-09-30,2.59,2.83,2.59,2.83
1834-12-31,2.84,3.17,2.84,3.04
1835-03-31,3.05,3.47,2.87,3.47
1835-06-30,3.5,4.04,3.5,3.7
1835-09-30,3.73,3.95,3.73,3.79
1835-12-31,3.76,3.76,3.62,3.62
1836-03-31,3.6,3.76,3.52,3.53
1836-06-30,3.53,3.55,3.34,3.41
1836-09-30,3.38,3.46,2.99,2.99
1836-12-31,2.97,2.97,2.52,2.74
1837-03-31,2.72,2.73,2.54,2.54
1837-06-30,2.52,2.92,2.37,2.37
1837-09-30,2.33,2.33,1.97,2.18
1837-12-31,2.18,2.36,2.18,2.23
1838-03-31,2.22,2.22,1.89,2.07
1838-06-30,2.05,2.06,2,2.06
1838-09-30,2.08,2.38,2.08,2.23
1838-12-31,2.25,2.26,2.13,2.17
1839-03-31,2.17,2.26,2.11,2.12
1839-06-30,2.12,2.15,1.97,2.05
1839-09-30,2.04,2.04,1.8,1.8
1839-12-31,1.77,1.95,1.66,1.66
1840-03-31,1.64,1.64,1.51,1.59
1840-06-30,1.6,1.63,1.6,1.62
1840-09-30,1.62,1.72,1.6,1.72
1840-12-31,1.72,1.74,1.72,1.74
1841-03-31,1.75,1.84,1.58,1.58
1841-06-30,1.57,1.57,1.42,1.52
1841-09-30,1.53,1.63,1.53,1.57
1841-12-31,1.57,1.57,1.3,1.34
1842-03-31,1.31,1.31,1.2,1.2
1842-06-30,1.19,1.37,1.11,1.11
1842-09-30,1.11,1.18,1.01,1.18
1842-12-31,1.18,1.22,1.16,1.16
1843-03-31,1.16,1.23,1.1,1.23
1843-06-30,1.24,1.3,1.24,1.3
1843-09-30,1.3,1.57,1.3,1.57
1843-12-31,1.45,1.75,1.45,1.75
1844-03-31,1.77,2.34,1.77,2.13
1844-06-30,2.17,2.29,1.99,2.29
1844-09-30,2.31,2.45,2.31,2.36
1844-12-31,2.33,2.4,2.16,2.16
1845-03-31,2.28,2.28,2.23,2.23
1845-06-30,2.23,2.29,2.18,2.18
1845-09-30,2.18,2.21,2.11,2.21
1845-12-31,2.22,2.23,2.22,2.23
1846-03-31,2.24,2.4,2.24,2.37
1846-06-30,2.37,2.37,2.36,2.36
1846-09-30,2.36,2.41,2.33,2.35
1846-12-31,2.35,2.35,2.29,2.33
1847-03-31,2.34,2.39,2.34,2.39
1847-06-30,2.55,2.58,2.4,2.58
1847-09-30,2.58,2.67,2.58,2.62
1847-12-31,2.6,2.79,2.51,2.51
1848-03-31,2.5,2.5,2.29,2.35
1848-06-30,2.35,2.37,2.34,2.34
1848-09-30,2.4,2.4,2.17,2.23
1848-12-31,2.22,2.22,2.2,2.21
1849-03-31,2.23,2.44,2.23,2.32
1849-06-30,2.35,2.46,2.29,2.46
1849-09-30,2.48,2.53,2.48,2.48
1849-12-31,2.47,2.47,2.38,2.39
1850-03-31,2.39,2.47,2.39,2.47
1850-06-30,2.47,2.65,2.47,2.55
1850-09-30,2.55,2.77,2.44,2.77
