date,quarter,RGDP,RCon,RInv,Hours,Infla,InRt,Productivity,labshare,Rwage,TFP,SP500In,Rinr
1965-01-01,1965 Q1,9.95213484935765,9.275293354164312,8.630621042524606,4.173287219360643,0.005049512870952543,0.03973333333333333,38.458,4.709043596452904,1.0594768597245088,0.16024634914209704,4.456206032848133,0.034683820462380784
1965-04-01,1965 Q2,9.96199228190869,9.287106762191227,8.625504197523425,4.177291848784771,0.004573566031061602,0.04076666666666666,38.636,4.709647311571777,1.0554628272547277,0.17024897555968538,4.432244350834499,0.03619310063560506
1965-07-01,1965 Q3,9.980633761712781,9.299274203270329,8.649412427743759,4.178132490499035,0.003823451382610793,0.04073333333333333,39.426,4.695787553571705,1.0213620564279196,0.23846556741199434,4.499365127091115,0.036909881950722534
1965-10-01,1965 Q4,10.000160439796389,9.319070759843383,8.663965953246121,4.181928688814623,0.006879029391814133,0.04166666666666667,40.11,4.6895940515889185,0.9979683718069569,0.25897390831503725,4.526451601276686,0.03478763727485254
1966-01-01,1966 Q1,10.021714933900778,9.328459671183206,8.720095947916432,4.186285743882121,0.0063890880966516505,0.045566666666666665,40.653,4.690420847160298,0.9853482131516114,0.2838999291563206,4.49121730591206,0.03917757857001501
1966-04-01,1966 Q2,10.022514258957768,9.33673753982389,8.694029460763675,4.186376726773178,0.008162860393653201,0.049133333333333334,40.37,4.702750514326955,1.004663579462106,0.26834633614503856,4.439587745198413,0.04097047293968013
1966-07-01,1966 Q3,10.02791513091118,9.339998027971328,8.692092144284523,4.186467269196956,0.009621240784230534,0.0541,40.504,4.706164182260713,1.004763447593106,0.27558418725364436,4.338074747144699,0.044478759215769464
1966-10-01,1966 Q4,10.033023473885162,9.341753800365886,8.694321829569327,4.186716550461851,0.00834331419106846,0.05563333333333333,40.76,4.7017522838343355,0.9940510754798114,0.3034323825430128,4.386143150185721,0.04729001914226487
1967-01-01,1967 Q1,10.039372423556493,9.348901214455017,8.666587917747387,4.176698890906704,0.004145697379706345,0.04823333333333333,41.086,4.702442076742298,0.9867746458719786,0.3590720685384538,4.502029427068578,0.04408763595362698
1967-04-01,1967 Q2,10.037537560656384,9.354894709133426,8.649980893804893,4.171944937667908,0.005091251384365476,0.0399,41.242,4.709241871460989,0.9897847168829146,0.38967442220184023,4.506895616719751,0.03480874861563452
1967-07-01,1967 Q3,10.044118682275874,9.358803374354684,8.66347500760499,4.175413838839862,0.00952312147410976,0.038933333333333334,41.455,4.7089624726173245,0.9843539710491427,0.37864189406428866,4.571716809728872,0.029410211859223573
1967-10-01,1967 Q4,10.0488425203955,9.359968964305674,8.675780488372625,4.177489020039782,0.011057982195651479,0.04173333333333333,41.574,4.7100525873675,0.9825776154942003,0.4028617222380495,4.569232079182462,0.030675351137681852
1968-01-01,1968 Q1,10.066923561388053,9.375412408514348,8.705821971157677,4.168941321556733,0.011040628761717424,0.04786666666666666,42.505,4.704064842962306,0.9544431268929837,0.441282600973558,4.502029427068578,0.03682603790494924
1968-04-01,1968 Q2,10.081173380925554,9.387508055654616,8.730377992335528,4.178503270712288,0.01045889128951525,0.059800000000000006,42.9,4.700062096511833,0.9411902705778623,0.4575514213064959,4.600961341214036,0.049341108710484756
1968-07-01,1968 Q3,10.086184039035157,9.399671127734413,8.722853285291162,4.176027085975193,0.009792499326069015,0.05943333333333333,42.921,4.709440107163888,0.9500788905115815,0.45355661557541826,4.6315199613108735,0.049640834007264316
1968-10-01,1968 Q4,10.087432790446181,9.400743848539369,8.727958574039091,4.171337209602376,0.014010913604164893,0.05916666666666667,42.817,4.717855807430984,0.9609205874431049,0.4407035435341834,4.6430438384161725,0.04515575306250178
1969-01-01,1969 Q1,10.100902955277606,9.408412938861762,8.769699219264973,4.175426320250302,0.01025701085629508,0.06566666666666666,43.161,4.711654070430864,0.9467167607078582,0.436576103133217,4.62015731579634,0.055409655810371584
1969-04-01,1969 Q2,10.101641447146731,9.415169525150029,8.75770301674342,4.175396960763505,0.012650608031742363,0.08326666666666666,42.808,4.724747167117195,0.9680221661081909,0.4171960309838631,4.582003907956252,0.07061605863492429
1969-07-01,1969 Q3,10.105407467398711,9.418107486782258,8.759839247450586,4.176189574310164,0.013940723644942254,0.08983333333333332,42.857,4.731476792585352,0.9736078003233528,0.412109650826833,4.533888983983128,0.07589260968839107
1969-10-01,1969 Q4,10.097572976250325,9.424770399625759,8.722315145611073,4.17234393756046,0.012797030541774175,0.0894,42.651,4.745340740522104,0.9922900202004332,0.40719694095292314,4.5224405383890955,0.07660296945822581
1970-01-01,1970 Q1,10.093653263353131,9.431368139108187,8.687854860492944,4.165506286923953,0.013998147799664882,0.08573333333333334,42.788,4.749504268876546,0.9932465794326616,0.4367053438442209,4.4956900853692705,0.07173518553366846
1970-04-01,1970 Q2,10.091956839916318,9.42994240504117,8.689101697253825,4.151100328303639,0.013851218301362572,0.0788,43.421,4.735970352207099,0.9650271571608056,0.48168513401957347,4.286616449869223,0.06494878169863742
1970-07-01,1970 Q3,10.097737680195356,9.437986978840325,8.690603562211605,4.140372799556316,0.008164440287168185,0.06703333333333333,44.109,4.731415096561641,0.9447512532980109,0.5156937551628512,4.4343818650078095,0.05886889304616515
1970-10-01,1970 Q4,10.08351481277671,9.441459180748653,8.628501024406399,4.1339374083449405,0.013143672240550528,0.05566666666666666,43.708,4.736119497909567,0.958588346201068,0.5128236264286637,4.523417684115833,0.04252299442611614
1971-01-01,1971 Q1,10.107244390050148,9.437702112509827,8.734105349782574,4.129657899146095,0.01507441868770584,0.038566666666666666,44.997,4.716979861040097,0.9103840401587648,0.542208004994659,4.608265390895394,0.023492247978960826
1971-04-01,1971 Q2,10.109729065774982,9.440678819044507,8.754933646588963,4.126621940485328,0.01304482070672563,0.04563333333333333,45.129,4.716613165898276,0.9070881105144797,0.5431960037964414,4.592084946439436,0.0325885126266077
1971-07-01,1971 Q3,10.11484188327536,9.444060996421559,8.765494227081753,4.126288271389004,0.010131443430404204,0.05473333333333333,45.559,4.711528203975007,0.892520014715049,0.5923318753211291,4.5884308619837935,0.044601889902929126
1971-10-01,1971 Q4,10.114113079291366,9.45286297337295,8.754801697837987,4.133215474849088,0.008300245380037829,0.0475,45.164,4.723317599695173,0.9130172903768976,0.5607579925141997,4.625854777180924,0.03919975461996217
1972-01-01,1972 Q1,10.129945604818168,9.457609783072769,8.79441181437825,4.134412885816191,0.015075986172943909,0.0354,45.871,4.723130983621656,0.8972978745089829,0.5696792665597005,4.674696248636701,0.020324013827056092
1972-04-01,1972 Q2,10.150035081629355,9.472734121642558,8.837609622951225,4.136958012439284,0.006204601095609105,0.043,46.776,4.711231456060181,0.8658612051868119,0.5845035034432017,4.674136390452814,0.03679539890439089
1972-07-01,1972 Q3,10.156849882434335,9.483533193133598,8.853890699934501,4.138128570831596,0.009529101915728389,0.047400000000000005,47.047,4.712615526886707,0.861468424843565,0.5997152357673927,4.705467907303455,0.03787089808427162
1972-10-01,1972 Q4,10.170801087594812,9.496489562117324,8.873454916959071,4.1387580620195505,0.012676343540758347,0.05143333333333334,47.447,4.71665789201789,0.8570445934074887,0.6181542015185152,4.771108263531522,0.03875698979257499
1973-01-01,1973 Q1,10.193092774549758,9.506385837967043,8.921235644315916,4.142437225992769,0.01145318003083941,0.06536666666666667,48.52,4.714508778595126,0.8325326945192765,0.6404318228879509,4.714203947012214,0.05391348663582726
1973-04-01,1973 Q2,10.201701469897316,9.511787646188935,8.937794778560919,4.148202266798561,0.01524450750283143,0.07816666666666666,48.537,4.716944091823081,0.8346176981317719,0.6277549617928931,4.64688777933996,0.06292215916383523
1973-07-01,1973 Q3,10.193953247114495,9.516248641400136,8.90507068171012,4.14942399967595,0.019298599215022878,0.1056,48.08,4.730762648535957,0.8578963583090047,0.6050260971647659,4.68610480348409,0.08630140078497713
1973-10-01,1973 Q4,10.200959051807608,9.517976866422897,8.917531666273291,4.152002368647795,0.019709510923926265,0.09996666666666666,47.781,4.733756873684075,0.8671288027463215,0.6123166626453966,4.5803650670691205,0.0802571557427404
1974-01-01,1974 Q1,10.190281730926614,9.523096091697985,8.861857927357734,4.1452472053670455,0.01871943655062112,0.09323333333333333,47.675,4.736294934967587,0.8718877834811039,0.5945967568306683,4.54308199367467,0.07451389678271221
1974-04-01,1974 Q2,10.190506905437811,9.529276417637139,8.868650737297362,4.1385166291364,0.02333564678029852,0.1125,47.534,4.7291208294557165,0.8676755849965416,0.6096568700609197,4.454347296253507,0.08916435321970148
1974-07-01,1974 Q3,10.178464252490356,9.526677322847751,8.835647338378571,4.133526441359199,0.028893995083389443,0.1209,47.05,4.7380213473077495,0.8868104812763612,0.5781851620902637,4.15166962884137,0.09200600491661055
1974-10-01,1974 Q4,10.171986805571136,9.518176845137459,8.806888632519412,4.116229077407525,0.028995798058897657,0.09346666666666666,47.482,4.726369601389936,0.8660189095364599,0.6072624414027756,4.227709274289524,0.064470868607769
1975-01-01,1975 Q1,10.157703323404748,9.51915419081979,8.699758757953534,4.088859171501357,0.022461932714277936,0.06303333333333333,47.858,4.716362662653844,0.8481243695967196,0.6589697287583588,4.423168578005057,0.0405714006190554
1975-04-01,1975 Q2,10.162422867948395,9.52915145778896,8.692870098442041,4.0823228805261405,0.014755511278367122,0.0542,48.625,4.706525692292035,0.8223878903534251,0.6843586745268659,4.555874894263214,0.03944448872163288
1975-07-01,1975 Q3,10.176449310831199,9.535149481525666,8.753280734514867,4.087896861688584,0.017503716174275586,0.0616,49.218,4.696682252994143,0.8004228427454753,0.6737094866674702,4.42926798099632,0.04409628382572442
1975-10-01,1975 Q4,10.187236901960196,9.54057413294519,8.776047731777965,4.092514318073199,0.01658161312423527,0.05413333333333333,49.263,4.697685554853237,0.8005122626754267,0.6521168310019534,4.501918556177617,0.03755172020909806
1976-01-01,1976 Q1,10.207325906555994,9.553353761401942,8.848795977244164,4.104874711812816,0.010537025521966118,0.04826666666666666,49.992,4.69064121057719,0.7787782179504092,0.6538864666066427,4.632493481636982,0.03772964114470054
1976-04-01,1976 Q2,10.212515179007287,9.559033332819551,8.879045817171093,4.103553648036812,0.010010866924116995,0.051966666666666675,50.462,4.688932122593406,0.7677115448112174,0.6710549340851292,4.647079589065301,0.041955799742549676
1976-07-01,1976 Q3,10.215410916235928,9.569556529612429,8.883806883876504,4.103341951911895,0.012856592566649939,0.05283333333333333,50.585,4.693519833760443,0.7698647441025894,0.6687007876550191,4.656243456172092,0.039976740766683394
1976-10-01,1976 Q4,10.219975716829579,9.577054089851519,8.892969395146505,4.101551919993959,0.017738407376149144,0.04873333333333333,50.731,4.693528988125931,0.7669918245397627,0.6877325478584465,4.677118685300675,0.030994925957184186
1977-01-01,1977 Q1,10.229404275217824,9.585277874693364,8.933591661087387,4.104592316831478,0.015993438296328284,0.0466,51.055,4.6919348658838285,0.7590313828763271,0.70275091670264,4.589244035437832,0.03060656170367172
1977-04-01,1977 Q2,10.246261321304372,9.590167377863336,8.97896261925124,4.115607269097672,0.013994733815354841,0.05156666666666666,51.259,4.691907358720503,0.7550161463634762,0.6921466802263617,4.609958702719888,0.03757193285131182
1977-07-01,1977 Q3,10.261336806702628,9.599486954167801,9.013268078921566,4.116868798889688,0.01210537944233243,0.0582,51.796,4.687745069611761,0.7404321434051675,0.7218803993828178,4.569853840860524,0.04609462055766757
1977-10-01,1977 Q4,10.258536174730276,9.603433988865536,9.013252318037937,4.124210717374924,0.02136298223457017,0.06513333333333332,51.136,4.7004258188502135,0.7659370687064038,0.7028004375880836,4.554928969551344,0.04377035109876315
1978-01-01,1978 Q1,10.25937718820102,9.614531487861228,9.012329077768463,4.122476486989908,0.014442878514568545,0.06756666666666666,51.16,4.71441913189272,0.779461155182078,0.7166195367450874,4.490993140925692,0.05312378815209812
1978-04-01,1978 Q2,10.294752311243151,9.626495292817884,9.072429055121951,4.140410020327759,0.018928907873621618,0.07283333333333333,52.169,4.69396829914689,0.7394798504005736,0.7190098400856727,4.559440334281917,0.05390442545971172
1978-07-01,1978 Q3,10.301827335701704,9.631751315598287,9.084674538818168,4.140270581106085,0.01683202519169043,0.081,52.203,4.693428285496134,0.7382883209945834,0.7188636590645815,4.630252966355554,0.06416797480830957
1978-10-01,1978 Q4,10.312280450736967,9.635615123683245,9.101514603537593,4.144710009149941,0.02028255551726207,0.09583333333333334,52.541,4.691714787388277,0.7301209701943863,0.7144682622636291,4.565493368835193,0.07555077781607127
1979-01-01,1979 Q1,10.311516039047453,9.642269872965947,9.095737408416205,4.144273885619064,0.018039852725939057,0.10073333333333334,52.067,4.710079599914829,0.7575482491491909,0.7107906157325405,4.620945105103454,0.08269348060739429
1979-04-01,1979 Q2,10.309985460456241,9.647178194068886,9.085241918146027,4.135563375735456,0.024200469296436253,0.1018,51.971,4.707049649809262,0.756363779103724,0.7323198156344173,4.6338548198480005,0.07759953070356375
1979-07-01,1979 Q3,10.314371286671152,9.6559667455128,9.080314831656748,4.1411652462148165,0.021642520421815678,0.10946666666666667,51.9,4.709575245342881,0.7602564551710387,0.7050757514252192,4.694279361059867,0.08782414624485099
1979-10-01,1979 Q4,10.313774350923506,9.666580120641546,9.059303169604318,4.141548152945612,0.01838528477074698,0.13576666666666667,51.847,4.716487922120044,0.7681908483276743,0.7066555305847376,4.681575517190497,0.11738138189591969
1980-01-01,1980 Q1,10.314072863338863,9.673518313820086,9.0480740927166,4.134287068843034,0.02077758833573645,0.15046666666666667,52.098,4.714248781014328,0.7611222207077655,0.743555083103791,4.625854777180924,0.1296890783309302
1980-04-01,1980 Q2,10.290483144360632,9.662467459330554,8.948756673743407,4.112846913455595,0.023519667703624847,0.12686666666666668,51.566,4.723335370838392,0.7804728302592737,0.7296237473699627,4.738301498591274,0.10334699896304184
1980-07-01,1980 Q3,10.286297970079486,9.667454937740787,8.908805351462055,4.106557866473408,0.022089750780808368,0.09836666666666666,51.775,4.728829257216629,0.7819218499349813,0.7200325093413273,4.831986982668597,0.07627691588585829
1980-10-01,1980 Q4,10.302062309939538,9.675553397339984,8.969640547599155,4.113933771792692,0.02572868246791713,0.15853333333333333,52.296,4.723424221817588,0.7665043355071595,0.7078879988814438,4.910888620925971,0.1328046508654162
1981-01-01,1981 Q1,10.31943090493192,9.67475610399004,9.035719637292939,4.11912260013285,0.025995382021485443,0.16570000000000001,53.105,4.702360415572592,0.7300893297990894,0.7272587101887131,4.912654885736052,0.13970461797851458
1981-04-01,1981 Q2,10.309719033572193,9.675107433295716,8.996743182380374,4.117212033197881,0.01961861788763454,0.1778,52.42,4.7123280853835645,0.7530398874883045,0.7085282825982477,4.876799093117625,0.1581813821123655
1981-07-01,1981 Q3,10.31890299149746,9.671242440584235,9.036308630232293,4.106707725556691,0.018642063156617948,0.17576666666666668,52.925,4.704282220484515,0.735406403463586,0.7469248862404164,4.755140712564386,0.15712460351004873
1981-10-01,1981 Q4,10.30534616505018,9.66975996077813,8.989691566027874,4.099942495919899,0.01714448952740937,0.13586666666666666,52.375,4.713118350792211,0.7546889725499091,0.7400784752443775,4.808519109974122,0.1187221771392573
1982-01-01,1982 Q1,10.28755876795662,9.671142369184123,8.920839436906476,4.083911441754177,0.013664782945431478,0.14226666666666665,52.135,4.731379839981878,0.7775433317403216,0.7493384602096879,4.718141664647253,0.12860188372123518
1982-04-01,1982 Q2,10.289905747724058,9.668790538960405,8.915371594701762,4.088048125570924,0.012907129556693486,0.14513333333333334,52.141,4.726210134363836,0.7722585469092936,0.7347208924698736,4.696928611227632,0.13222620377663985
1982-07-01,1982 Q3,10.283532283297381,9.675973688820173,8.901365064715328,4.0830372517302465,0.014076717388961345,0.11006666666666666,52.239,4.727670964463507,0.7718416220981513,0.7237733741017061,4.790985632036302,0.09598994927770532
1982-10-01,1982 Q4,10.281444421227691,9.688825377363814,8.850627145389558,4.074837360947345,0.010309058896170318,0.09286666666666667,52.68,4.722810989307713,0.7585751124326329,0.7259531322851228,4.946203433936867,0.08255760777049635
