date,quarter,RGDP,RInv,Hours,Infla,InRt,Productivity,labshare,Rwage,TFP,SP500In,Rinr
1957-10-01,1957 Q4,9.758750756069444,8.318782191443125,4.1611496703507,6.914108198378453e-4,0.03253333333333333,31.106,4.749495612853901,1.3120948862315331,-0.26618154100577845,39.99,0.031841922513495484
1958-01-01,1958 Q1,9.728717411895008,8.245859572766644,4.14193834044695,0.010749431674114839,0.01863333333333333,30.685,4.759914975011812,1.3361410391707513,-0.24884604866658286,42.1,0.007883901659218493
1958-04-01,1958 Q2,9.73145290361031,8.216032287671062,4.137105933042068,0.0029173541066117178,0.0094,31.268,4.7484563457899975,1.3058611354319134,-0.2378765509162745,45.24,0.006482645893388282
1958-07-01,1958 Q3,9.749986661550366,8.277187694854856,4.142622365571047,0.006055756008730848,0.013233333333333333,31.855,4.747598136620368,1.2864037810519169,-0.2383841007304946,50.06,0.007177577324602485
1958-10-01,1958 Q4,9.768526567102011,8.348067281808012,4.151768417238375,0.0047325001512671765,0.02163333333333333,32.396,4.73035685807705,1.2523218996903063,-0.22602269206505327,55.21,0.016900833182066154
1959-01-01,1959 Q1,9.783238979939952,8.390910736186962,4.1585318369630615,0.002327291594290302,0.025699999999999997,32.435,4.73413491726909,1.2548968306040713,-0.2775997371102685,55.44,0.023372708405709694
1959-04-01,1959 Q2,9.801676286389442,8.446891909005982,4.170743292673053,0.0015281643610854853,0.030833333333333334,32.747,4.730683267706385,1.2418719128743756,-0.2772038281641536,58.47,0.029305168972247848
1959-07-01,1959 Q3,9.798127036878302,8.401752211532067,4.165913643213362,0.0038406484860261637,0.03576666666666667,32.791,4.7311418255500275,1.2409877380557228,-0.23041996028498593,56.88,0.0319260181806405
1959-10-01,1959 Q4,9.79657027019005,8.39868420162651,4.161113074003765,0.00388656589312474,0.039900000000000005,32.688,4.738835319668881,1.251827281593614,-0.1860886433631986,59.89,0.03601343410687526
1960-01-01,1960 Q1,9.81290617430489,8.47178633904965,4.1566096272021245,0.0040526291667649485,0.03933333333333334,33.45,4.735803633623295,1.2257518470490572,-0.11272087006411878,55.34,0.03528070416656839
1960-04-01,1960 Q2,9.801454826970977,8.402213856445856,4.167095169636826,0.0024718910485436634,0.03696666666666667,32.931,4.755889270335082,1.2614748069617931,-0.12069978523778481,56.92,0.034494775618123
1960-07-01,1960 Q3,9.801399454452342,8.384570529085023,4.1645036548136405,0.003486418535086998,0.029366666666666666,33.13,4.751976821359518,1.251537605047714,-0.09706171284313124,53.52,0.02588024813157967
1960-10-01,1960 Q4,9.784478765953926,8.285463535184329,4.153429351237505,0.002935979819541462,0.02296666666666667,32.694,4.766395779487311,1.2792042046582952,-0.06251390538924231,58.11,0.02003068684712521
1961-01-01,1961 Q1,9.787852208937204,8.279661914183619,4.1468537910648005,0.002151566691831151,0.020033333333333334,33.116,4.761481387349815,1.2614648380732556,-0.06892144546642182,65.06,0.01788176664150218
1961-04-01,1961 Q2,9.800845560564248,8.328447445874442,4.141015007576027,0.00232565178318566,0.017333333333333333,33.988,4.747442019428079,1.2214344982867844,-0.04175993424823165,64.64,0.015007681550147672
1961-07-01,1961 Q3,9.81569405158546,8.383113857047654,4.140544619632726,0.0025579265010382364,0.016833333333333332,34.566,4.737241763600983,1.1943712236226818,-0.01582455034697146,66.73,0.014275406832295095
1961-10-01,1961 Q4,9.830809327038143,8.405608079219865,4.148044075394615,0.00314381728223179,0.024,34.857,4.735610556321564,1.18435657845273,-0.04929529172487751,71.55,0.02085618271776821
1962-01-01,1962 Q1,9.844957610345725,8.440127602672181,4.149552084422848,0.005139273502547291,0.024566666666666667,35.431,4.730656806029507,1.1630696628820751,-0.010555513939516587,69.55,0.019427393164119375
1962-04-01,1962 Q2,9.850455905984322,8.434829844951716,4.153300041880073,0.001589591456554165,0.026066666666666665,35.288,4.737723600547925,1.1741806377452864,-0.026857454169882642,54.75,0.0244770752101125
1962-07-01,1962 Q3,9.858803944909488,8.442307319016905,4.151513873615077,0.002115532316297308,0.028466666666666668,35.877,4.726989509309186,1.1468930876544055,0.02215280464113328,56.27,0.02635113435036936
1962-10-01,1962 Q4,9.858019364488982,8.427950657296662,4.14414927353379,0.0020524856934193317,0.029233333333333333,36.149,4.729218001313056,1.141568715608186,0.06691070528262681,63.1,0.027180847639914
1963-01-01,1963 Q1,9.865629909979887,8.458925085245381,4.143110726610126,0.004384049108534449,0.029666666666666668,36.255,4.7308861173029255,1.140308814479369,0.06090693490352136,66.57,0.025282617558132218
1963-04-01,1963 Q2,9.873543676163056,8.475062653735465,4.148030264094569,0.0017482521935294133,0.029633333333333334,36.528,4.727865580672113,1.1297864908846729,0.06391332574365285,69.37,0.02788508113980392
1963-07-01,1963 Q3,9.891465577308802,8.493948468383012,4.146824869805955,0.001338259880291695,0.0333,37.428,4.7140245909001735,1.0916055034865069,0.11573649848259676,71.7,0.03196174011970831
1963-10-01,1963 Q4,9.894144037532975,8.504439877222248,4.148858621746869,0.008049848015045815,0.03453333333333333,37.4,4.719962085988446,1.0982913815679605,0.11315009793265578,75.02,0.026483485318287515
1964-01-01,1964 Q1,9.911902051137146,8.531641802296468,4.160632595738321,0.0031673843751029405,0.034633333333333335,37.686,4.708241082467281,1.0789524097669827,0.16551443847757333,78.98,0.03146594895823039
1964-04-01,1964 Q2,9.919557732713622,8.535179980578478,4.169982121215434,0.0022972672634651212,0.0349,37.896,4.710781670150688,1.075936104529237,0.1408917386974817,81.69,0.03260273273653488
1964-07-01,1964 Q3,9.931443128549459,8.550919398262128,4.16472034512169,0.0040075624713206285,0.03456666666666666,38.287,4.708728077895542,1.063617664914312,0.17151335807735127,84.18,0.030559104195346035
1964-10-01,1964 Q4,9.931005438572868,8.544890319374844,4.164956538164187,0.004503613347013286,0.03576666666666667,37.919,4.72244642657888,1.0869941208478053,0.16432729342167599,84.75,0.031263053319653386
1965-01-01,1965 Q1,9.95213484935765,8.630621042524606,4.173287219360643,0.005049512870952543,0.03973333333333333,38.458,4.709043596452904,1.0594768597245088,0.16024634914209704,86.16,0.034683820462380784
1965-04-01,1965 Q2,9.96199228190869,8.625504197523425,4.177291848784771,0.004573566031061602,0.04076666666666666,38.636,4.709647311571777,1.0554628272547277,0.17024897555968538,84.12,0.03619310063560506
1965-07-01,1965 Q3,9.980633761712781,8.649412427743759,4.178132490499035,0.003823451382610793,0.04073333333333333,39.426,4.695787553571705,1.0213620564279196,0.23846556741199434,89.96,0.036909881950722534
1965-10-01,1965 Q4,10.000160439796389,8.663965953246121,4.181928688814623,0.006879029391814133,0.04166666666666667,40.11,4.6895940515889185,0.9979683718069569,0.25897390831503725,92.43,0.03478763727485254
1966-01-01,1966 Q1,10.021714933900778,8.720095947916432,4.186285743882121,0.0063890880966516505,0.045566666666666665,40.653,4.690420847160298,0.9853482131516114,0.2838999291563206,89.23,0.03917757857001501
1966-04-01,1966 Q2,10.022514258957768,8.694029460763675,4.186376726773178,0.008162860393653201,0.049133333333333334,40.37,4.702750514326955,1.004663579462106,0.26834633614503856,84.74,0.04097047293968013
1966-07-01,1966 Q3,10.02791513091118,8.692092144284523,4.186467269196956,0.009621240784230534,0.0541,40.504,4.706164182260713,1.004763447593106,0.27558418725364436,76.56,0.044478759215769464
1966-10-01,1966 Q4,10.033023473885162,8.694321829569327,4.186716550461851,0.00834331419106846,0.05563333333333333,40.76,4.7017522838343355,0.9940510754798114,0.3034323825430128,80.33,0.04729001914226487
1967-01-01,1967 Q1,10.039372423556493,8.666587917747387,4.176698890906704,0.004145697379706345,0.04823333333333333,41.086,4.702442076742298,0.9867746458719786,0.3590720685384538,90.2,0.04408763595362698
1967-04-01,1967 Q2,10.037537560656384,8.649980893804893,4.171944937667908,0.005091251384365476,0.0399,41.242,4.709241871460989,0.9897847168829146,0.38967442220184023,90.64,0.03480874861563452
1967-07-01,1967 Q3,10.044118682275874,8.66347500760499,4.175413838839862,0.00952312147410976,0.038933333333333334,41.455,4.7089624726173245,0.9843539710491427,0.37864189406428866,96.71,0.029410211859223573
1967-10-01,1967 Q4,10.0488425203955,8.675780488372625,4.177489020039782,0.011057982195651479,0.04173333333333333,41.574,4.7100525873675,0.9825776154942003,0.4028617222380495,96.47,0.030675351137681852
1968-01-01,1968 Q1,10.066923561388053,8.705821971157677,4.168941321556733,0.011040628761717424,0.04786666666666666,42.505,4.704064842962306,0.9544431268929837,0.441282600973558,90.2,0.03682603790494924
1968-04-01,1968 Q2,10.081173380925554,8.730377992335528,4.178503270712288,0.01045889128951525,0.059800000000000006,42.9,4.700062096511833,0.9411902705778623,0.4575514213064959,99.58,0.049341108710484756
1968-07-01,1968 Q3,10.086184039035157,8.722853285291162,4.176027085975193,0.009792499326069015,0.05943333333333333,42.921,4.709440107163888,0.9500788905115815,0.45355661557541826,102.67,0.049640834007264316
1968-10-01,1968 Q4,10.087432790446181,8.727958574039091,4.171337209602376,0.014010913604164893,0.05916666666666667,42.817,4.717855807430984,0.9609205874431049,0.4407035435341834,103.86,0.04515575306250178
1969-01-01,1969 Q1,10.100902955277606,8.769699219264973,4.175426320250302,0.01025701085629508,0.06566666666666666,43.161,4.711654070430864,0.9467167607078582,0.436576103133217,101.51,0.055409655810371584
1969-04-01,1969 Q2,10.101641447146731,8.75770301674342,4.175396960763505,0.012650608031742363,0.08326666666666666,42.808,4.724747167117195,0.9680221661081909,0.4171960309838631,97.71,0.07061605863492429
1969-07-01,1969 Q3,10.105407467398711,8.759839247450586,4.176189574310164,0.013940723644942254,0.08983333333333332,42.857,4.731476792585352,0.9736078003233528,0.412109650826833,93.12,0.07589260968839107
1969-10-01,1969 Q4,10.097572976250325,8.722315145611073,4.17234393756046,0.012797030541774175,0.0894,42.651,4.745340740522104,0.9922900202004332,0.40719694095292314,92.06,0.07660296945822581
1970-01-01,1970 Q1,10.093653263353131,8.687854860492944,4.165506286923953,0.013998147799664882,0.08573333333333334,42.788,4.749504268876546,0.9932465794326616,0.4367053438442209,89.63,0.07173518553366846
1970-04-01,1970 Q2,10.091956839916318,8.689101697253825,4.151100328303639,0.013851218301362572,0.0788,43.421,4.735970352207099,0.9650271571608056,0.48168513401957347,72.72,0.06494878169863742
1970-07-01,1970 Q3,10.097737680195356,8.690603562211605,4.140372799556316,0.008164440287168185,0.06703333333333333,44.109,4.731415096561641,0.9447512532980109,0.5156937551628512,84.3,0.05886889304616515
1970-10-01,1970 Q4,10.08351481277671,8.628501024406399,4.1339374083449405,0.013143672240550528,0.05566666666666666,43.708,4.736119497909567,0.958588346201068,0.5128236264286637,92.15,0.04252299442611614
1971-01-01,1971 Q1,10.107244390050148,8.734105349782574,4.129657899146095,0.01507441868770584,0.038566666666666666,44.997,4.716979861040097,0.9103840401587648,0.542208004994659,100.31,0.023492247978960826
1971-04-01,1971 Q2,10.109729065774982,8.754933646588963,4.126621940485328,0.01304482070672563,0.04563333333333333,45.129,4.716613165898276,0.9070881105144797,0.5431960037964414,98.7,0.0325885126266077
1971-07-01,1971 Q3,10.11484188327536,8.765494227081753,4.126288271389004,0.010131443430404204,0.05473333333333333,45.559,4.711528203975007,0.892520014715049,0.5923318753211291,98.34,0.044601889902929126
1971-10-01,1971 Q4,10.114113079291366,8.754801697837987,4.133215474849088,0.008300245380037829,0.0475,45.164,4.723317599695173,0.9130172903768976,0.5607579925141997,102.09,0.03919975461996217
1972-01-01,1972 Q1,10.129945604818168,8.79441181437825,4.134412885816191,0.015075986172943909,0.0354,45.871,4.723130983621656,0.8972978745089829,0.5696792665597005,107.2,0.020324013827056092
1972-04-01,1972 Q2,10.150035081629355,8.837609622951225,4.136958012439284,0.006204601095609105,0.043,46.776,4.711231456060181,0.8658612051868119,0.5845035034432017,107.14,0.03679539890439089
1972-07-01,1972 Q3,10.156849882434335,8.853890699934501,4.138128570831596,0.009529101915728389,0.047400000000000005,47.047,4.712615526886707,0.861468424843565,0.5997152357673927,110.55,0.03787089808427162
1972-10-01,1972 Q4,10.170801087594812,8.873454916959071,4.1387580620195505,0.012676343540758347,0.05143333333333334,47.447,4.71665789201789,0.8570445934074887,0.6181542015185152,118.05,0.03875698979257499
1973-01-01,1973 Q1,10.193092774549758,8.921235644315916,4.142437225992769,0.01145318003083941,0.06536666666666667,48.52,4.714508778595126,0.8325326945192765,0.6404318228879509,111.52,0.05391348663582726
1973-04-01,1973 Q2,10.201701469897316,8.937794778560919,4.148202266798561,0.01524450750283143,0.07816666666666666,48.537,4.716944091823081,0.8346176981317719,0.6277549617928931,104.26,0.06292215916383523
1973-07-01,1973 Q3,10.193953247114495,8.90507068171012,4.14942399967595,0.019298599215022878,0.1056,48.08,4.730762648535957,0.8578963583090047,0.6050260971647659,108.43,0.08630140078497713
1973-10-01,1973 Q4,10.200959051807608,8.917531666273291,4.152002368647795,0.019709510923926265,0.09996666666666666,47.781,4.733756873684075,0.8671288027463215,0.6123166626453966,97.55,0.0802571557427404
1974-01-01,1974 Q1,10.190281730926614,8.861857927357734,4.1452472053670455,0.01871943655062112,0.09323333333333333,47.675,4.736294934967587,0.8718877834811039,0.5945967568306683,93.98,0.07451389678271221
1974-04-01,1974 Q2,10.190506905437811,8.868650737297362,4.1385166291364,0.02333564678029852,0.1125,47.534,4.7291208294557165,0.8676755849965416,0.6096568700609197,86,0.08916435321970148
1974-07-01,1974 Q3,10.178464252490356,8.835647338378571,4.133526441359199,0.028893995083389443,0.1209,47.05,4.7380213473077495,0.8868104812763612,0.5781851620902637,63.54,0.09200600491661055
1974-10-01,1974 Q4,10.171986805571136,8.806888632519412,4.116229077407525,0.028995798058897657,0.09346666666666666,47.482,4.726369601389936,0.8660189095364599,0.6072624414027756,68.56,0.064470868607769
1975-01-01,1975 Q1,10.157703323404748,8.699758757953534,4.088859171501357,0.022461932714277936,0.06303333333333333,47.858,4.716362662653844,0.8481243695967196,0.6589697287583588,83.36,0.0405714006190554
1975-04-01,1975 Q2,10.162422867948395,8.692870098442041,4.0823228805261405,0.014755511278367122,0.0542,48.625,4.706525692292035,0.8223878903534251,0.6843586745268659,95.19,0.03944448872163288
1975-07-01,1975 Q3,10.176449310831199,8.753280734514867,4.087896861688584,0.017503716174275586,0.0616,49.218,4.696682252994143,0.8004228427454753,0.6737094866674702,83.87,0.04409628382572442
1975-10-01,1975 Q4,10.187236901960196,8.776047731777965,4.092514318073199,0.01658161312423527,0.05413333333333333,49.263,4.697685554853237,0.8005122626754267,0.6521168310019534,90.19,0.03755172020909806
1976-01-01,1976 Q1,10.207325906555994,8.848795977244164,4.104874711812816,0.010537025521966118,0.04826666666666666,49.992,4.69064121057719,0.7787782179504092,0.6538864666066427,102.77,0.03772964114470054
1976-04-01,1976 Q2,10.212515179007287,8.879045817171093,4.103553648036812,0.010010866924116995,0.051966666666666675,50.462,4.688932122593406,0.7677115448112174,0.6710549340851292,104.28,0.041955799742549676
1976-07-01,1976 Q3,10.215410916235928,8.883806883876504,4.103341951911895,0.012856592566649939,0.05283333333333333,50.585,4.693519833760443,0.7698647441025894,0.6687007876550191,105.24,0.039976740766683394
1976-10-01,1976 Q4,10.219975716829579,8.892969395146505,4.101551919993959,0.017738407376149144,0.04873333333333333,50.731,4.693528988125931,0.7669918245397627,0.6877325478584465,107.46,0.030994925957184186
1977-01-01,1977 Q1,10.229404275217824,8.933591661087387,4.104592316831478,0.015993438296328284,0.0466,51.055,4.6919348658838285,0.7590313828763271,0.70275091670264,98.42,0.03060656170367172
1977-04-01,1977 Q2,10.246261321304372,8.97896261925124,4.115607269097672,0.013994733815354841,0.05156666666666666,51.259,4.691907358720503,0.7550161463634762,0.6921466802263617,100.48,0.03757193285131182
1977-07-01,1977 Q3,10.261336806702628,9.013268078921566,4.116868798889688,0.01210537944233243,0.0582,51.796,4.687745069611761,0.7404321434051675,0.7218803993828178,96.53,0.04609462055766757
1977-10-01,1977 Q4,10.258536174730276,9.013252318037937,4.124210717374924,0.02136298223457017,0.06513333333333332,51.136,4.7004258188502135,0.7659370687064038,0.7028004375880836,95.1,0.04377035109876315
1978-01-01,1978 Q1,10.25937718820102,9.012329077768463,4.122476486989908,0.014442878514568545,0.06756666666666666,51.16,4.71441913189272,0.779461155182078,0.7166195367450874,89.21,0.05312378815209812
1978-04-01,1978 Q2,10.294752311243151,9.072429055121951,4.140410020327759,0.018928907873621618,0.07283333333333333,52.169,4.69396829914689,0.7394798504005736,0.7190098400856727,95.53,0.05390442545971172
1978-07-01,1978 Q3,10.301827335701704,9.084674538818168,4.140270581106085,0.01683202519169043,0.081,52.203,4.693428285496134,0.7382883209945834,0.7188636590645815,102.54,0.06416797480830957
1978-10-01,1978 Q4,10.312280450736967,9.101514603537593,4.144710009149941,0.02028255551726207,0.09583333333333334,52.541,4.691714787388277,0.7301209701943863,0.7144682622636291,96.11,0.07555077781607127
1979-01-01,1979 Q1,10.311516039047453,9.095737408416205,4.144273885619064,0.018039852725939057,0.10073333333333334,52.067,4.710079599914829,0.7575482491491909,0.7107906157325405,101.59,0.08269348060739429
1979-04-01,1979 Q2,10.309985460456241,9.085241918146027,4.135563375735456,0.024200469296436253,0.1018,51.971,4.707049649809262,0.756363779103724,0.7323198156344173,102.91,0.07759953070356375
1979-07-01,1979 Q3,10.314371286671152,9.080314831656748,4.1411652462148165,0.021642520421815678,0.10946666666666667,51.9,4.709575245342881,0.7602564551710387,0.7050757514252192,109.32,0.08782414624485099
1979-10-01,1979 Q4,10.313774350923506,9.059303169604318,4.141548152945612,0.01838528477074698,0.13576666666666667,51.847,4.716487922120044,0.7681908483276743,0.7066555305847376,107.94,0.11738138189591969
1980-01-01,1980 Q1,10.314072863338863,9.0480740927166,4.134287068843034,0.02077758833573645,0.15046666666666667,52.098,4.714248781014328,0.7611222207077655,0.743555083103791,102.09,0.1296890783309302
1980-04-01,1980 Q2,10.290483144360632,8.948756673743407,4.112846913455595,0.023519667703624847,0.12686666666666668,51.566,4.723335370838392,0.7804728302592737,0.7296237473699627,114.24,0.10334699896304184
1980-07-01,1980 Q3,10.286297970079486,8.908805351462055,4.106557866473408,0.022089750780808368,0.09836666666666666,51.775,4.728829257216629,0.7819218499349813,0.7200325093413273,125.46,0.07627691588585829
1980-10-01,1980 Q4,10.302062309939538,8.969640547599155,4.113933771792692,0.02572868246791713,0.15853333333333333,52.296,4.723424221817588,0.7665043355071595,0.7078879988814438,135.76,0.1328046508654162
1981-01-01,1981 Q1,10.31943090493192,9.035719637292939,4.11912260013285,0.025995382021485443,0.16570000000000001,53.105,4.702360415572592,0.7300893297990894,0.7272587101887131,136,0.13970461797851458
1981-04-01,1981 Q2,10.309719033572193,8.996743182380374,4.117212033197881,0.01961861788763454,0.1778,52.42,4.7123280853835645,0.7530398874883045,0.7085282825982477,131.21,0.1581813821123655
1981-07-01,1981 Q3,10.31890299149746,9.036308630232293,4.106707725556691,0.018642063156617948,0.17576666666666668,52.925,4.704282220484515,0.735406403463586,0.7469248862404164,116.18,0.15712460351004873
1981-10-01,1981 Q4,10.30534616505018,8.989691566027874,4.099942495919899,0.01714448952740937,0.13586666666666666,52.375,4.713118350792211,0.7546889725499091,0.7400784752443775,122.55,0.1187221771392573
1982-01-01,1982 Q1,10.28755876795662,8.920839436906476,4.083911441754177,0.013664782945431478,0.14226666666666665,52.135,4.731379839981878,0.7775433317403216,0.7493384602096879,111.96,0.12860188372123518
1982-04-01,1982 Q2,10.289905747724058,8.915371594701762,4.088048125570924,0.012907129556693486,0.14513333333333334,52.141,4.726210134363836,0.7722585469092936,0.7347208924698736,109.61,0.13222620377663985
1982-07-01,1982 Q3,10.283532283297381,8.901365064715328,4.0830372517302465,0.014076717388961345,0.11006666666666666,52.239,4.727670964463507,0.7718416220981513,0.7237733741017061,120.42,0.09598994927770532
1982-10-01,1982 Q4,10.281444421227691,8.850627145389558,4.074837360947345,0.010309058896170318,0.09286666666666667,52.68,4.722810989307713,0.7585751124326329,0.7259531322851228,140.64,0.08255760777049635
1983-01-01,1983 Q1,10.292518354180867,8.86637185131491,4.076117014125546,0.007528716249755468,0.08653333333333332,53.357,4.715807753483603,0.7388025753458004,0.7206164225494902,152.96,0.07900461708357785
1983-04-01,1983 Q2,10.31294468191383,8.9362773358972,4.083770662675951,0.007393675940401812,0.08803333333333335,54.51,4.6991522114585225,0.700768040382333,0.714859747465595,167.64,0.08063965739293154
1983-07-01,1983 Q3,10.330290057291649,8.978455716616615,4.104826779875972,0.010579828705658252,0.09459999999999999,54.754,4.685440560051361,0.6825901346627252,0.6914457339201877,166.07,0.08402017129434174
1983-10-01,1983 Q4,10.34858995368279,9.05205334199564,4.111997293901996,0.007552627372136728,0.0943,55.048,4.686067912644082,0.6778623807439031,0.6936470556015963,164.93,0.08674737262786326
1984-01-01,1984 Q1,10.366025885670592,9.11837628606884,4.121805396358711,0.010065229359613724,0.09686666666666667,55.251,4.6908615254447446,0.6789750856631659,0.7107414889608964,159.18,0.08680143730705295
1984-04-01,1984 Q2,10.381149283523685,9.141018060890698,4.133869189465037,0.008523022621300723,0.10556666666666667,55.58,4.6866764375432295,0.668853013228872,0.725565966815446,153.18,0.09704364404536595
1984-07-01,1984 Q3,10.388318216025032,9.147479826381627,4.1304545573166855,0.008846269696034813,0.1139,55.83,4.688343373208845,0.6660320138865758,0.734912729792413,166.1,0.10505373030396518
1984-10-01,1984 Q4,10.39405944727485,9.141533280418365,4.131742271497819,0.007462021613080506,0.09266666666666667,55.9,4.6900350942945135,0.6664707141334605,0.7396490142113652,167.24,0.08520464505358617
1985-01-01,1985 Q1,10.401835654791006,9.123303366791408,4.136472632274283,0.009832701593086864,0.08476666666666667,56.068,4.688490593054346,0.6619253532535347,0.7619733714897978,180.66,0.0749339650735798
1985-04-01,1985 Q2,10.408496290980555,9.13363507294842,4.136790176508141,0.0064160695037090085,0.07923333333333332,56.245,4.6888033632811705,0.6590862150363812,0.7575763207156349,191.85,0.0728172638296243
1985-07-01,1985 Q3,10.421090160581143,9.140205507245549,4.135831417798856,0.0060098757212984485,0.079,56.96,4.683565383415465,0.6412161163117446,0.7699693231612298,182.08,0.07299012427870155
